RowNumber,Exited,P_hat
7667,0,0.022081765
7668,0,0.028467182
7669,0,0.476212326
7670,0,0.132536157
7671,0,0.071082145
7672,1,0.167122292
7673,0,0.090019707
7674,0,0.272587385
7675,0,0.100250983
7676,0,0.186666049
7677,0,0.097430376
7678,0,0.172922356
7679,1,0.11534074
7680,0,0.047463774
7681,0,0.017663024
7682,1,0.05271965
7683,0,0.024823338
7684,0,0.068731096
7685,0,0.101269865
7686,0,0.252872431
7687,0,0.089609243
7688,1,0.292545007
7689,1,0.454628983
7690,0,0.428350033
7691,0,0.141153717
7692,0,0.13318914
7693,0,0.876196717
7694,0,0.567188454
7695,0,0.480852465
7696,1,0.570009896
7697,1,0.23778715
7698,0,0.259173331
7699,1,0.174860861
7700,0,0.06996061
7701,0,0.176766731
7702,1,0.176887977
7703,0,0.072360787
7704,0,0.638666294
7705,0,0.144429189
7706,1,0.059320045
7707,0,0.030601804
7708,0,0.134614205
7709,0,0.137803921
7710,0,0.501273536
7711,0,0.115110678
7712,1,0.233244113
7713,0,0.087991923
7714,0,0.414434244
7715,0,0.044142346
7716,1,0.565264849
7717,0,0.042584618
7718,0,0.08826341
7719,1,0.634612911
7720,0,0.643015975
7721,0,0.323597107
7722,0,0.26153172
7723,0,0.035903663
7724,0,0.039276048
7725,1,0.080764935
7726,0,0.253354136
7727,0,0.438086014
7728,0,0.344085469
7729,0,0.054831705
7730,1,0.186071434
7731,0,0.091919947
7732,1,0.398965054
7733,0,0.186886505
7734,1,0.794517634
7735,0,0.160761101
7736,1,0.188051738
7737,0,0.153136659
7738,1,0.177357215
7739,0,0.101663736
7740,0,0.064614868
7741,1,0.193556835
7742,0,0.335767031
7743,0,0.027302896
7744,0,0.11134681
7745,0,0.188614337
7746,0,0.07990792
7747,0,0.068519789
7748,0,0.027202688
7749,1,0.365651543
7750,1,0.220005867
7751,0,0.02335774
7752,0,0.206890446
7753,0,0.138264475
7754,0,0.190962832
7755,1,0.341917785
7756,0,0.035892046
7757,0,0.107010651
7758,0,0.075735053
7759,0,0.061398698
7760,1,0.51506287
7761,1,0.240859669
7762,0,0.085550808
7763,0,0.153031794
7764,0,0.113975827
7765,1,0.579327291
7766,0,0.624189752
7767,0,0.116563166
7768,1,0.685264291
7769,0,0.089472113
7770,0,0.049308541
7771,0,0.04133791
7772,0,0.078703388
7773,1,0.658829882
7774,1,0.585707366
7775,0,0.167029851
7776,0,0.144424076
7777,0,0.325217711
7778,0,0.036747174
7779,0,0.029931233
7780,0,0.219024919
7781,0,0.149500034
7782,0,0.145016109
7783,0,0.207372602
7784,1,0.321497382
7785,0,0.473918876
7786,0,0.019259122
7787,0,0.077614218
7788,0,0.254190548
7789,0,0.572585908
7790,0,0.351919077
7791,0,0.018209081
7792,0,0.351474712
7793,0,0.151662893
7794,0,0.229137727
7795,0,0.059161641
7796,0,0.464216656
7797,0,0.072377223
7798,0,0.266250394
7799,0,0.239085109
7800,0,0.219985456
7801,1,0.712029208
7802,1,0.425510686
7803,0,0.305258838
7804,0,0.700905198
7805,0,0.424960809
7806,0,0.055711877
7807,0,0.051604434
7808,0,0.121692317
7809,1,0.731470717
7810,1,0.116575484
7811,0,0.389826839
7812,0,0.127227637
7813,0,0.161577336
7814,1,0.842061584
7815,0,0.364896394
7816,0,0.145892867
7817,0,0.170810937
7818,0,0.187067915
7819,0,0.170602943
7820,0,0.029739501
7821,0,0.151193541
7822,0,0.061548489
7823,1,0.552283989
7824,0,0.085913154
7825,0,0.169768937
7826,1,0.218386167
7827,1,0.701151101
7828,0,0.059154858
7829,0,0.127140844
7830,0,0.098374168
7831,0,0.057404691
7832,0,0.088186931
7833,1,0.136669269
7834,0,0.053688593
7835,1,0.364414071
7836,0,0.324343263
7837,0,0.174807153
7838,1,0.244983525
7839,0,0.162630204
7840,0,0.027772977
7841,0,0.362719298
7842,1,0.330440237
7843,0,0.241852495
7844,1,0.438723627
7845,0,0.08950646
7846,0,0.04519961
7847,0,0.064326698
7848,0,0.039782316
7849,0,0.190377141
7850,0,0.175989088
7851,0,0.215912452
7852,1,0.805715458
7853,0,0.154364504
7854,1,0.338520647
7855,0,0.096834846
7856,0,0.540879365
7857,0,0.358959174
7858,0,0.07829592
7859,0,0.027710245
7860,0,0.108788905
7861,0,0.047319985
7862,0,0.038596291
7863,0,0.105516321
7864,0,0.125280948
7865,0,0.038815199
7866,0,0.026391055
7867,0,0.120448749
7868,0,0.155241295
7869,0,0.126207423
7870,1,0.393199101
7871,0,0.124233681
7872,0,0.108865909
7873,0,0.309175636
7874,0,0.055668734
7875,0,0.102341442
7876,0,0.300871792
7877,1,0.238928871
7878,1,0.348020599
7879,1,0.246826396
7880,0,0.26652284
7881,0,0.18846503
7882,0,0.07575183
7883,1,0.573890944
7884,0,0.135952839
7885,1,0.174548827
7886,0,0.328708394
7887,0,0.074636113
7888,0,0.310700401
7889,0,0.215642234
7890,0,0.381684442
7891,0,0.108056579
7892,0,0.252143581
7893,0,0.051364728
7894,0,0.211832336
7895,1,0.573503848
7896,0,0.097968616
7897,0,0.172476247
7898,0,0.041167516
7899,0,0.626887809
7900,0,0.228974563
7901,1,0.450618642
7902,0,0.287526917
7903,0,0.085454067
7904,0,0.037342696
7905,0,0.06279441
7906,0,0.051750994
7907,0,0.076199796
7908,0,0.224385865
7909,0,0.043476749
7910,1,0.481645457
7911,0,0.040256307
7912,0,0.070622702
7913,0,0.065881185
7914,0,0.13079579
7915,0,0.037615061
7916,1,0.351178147
7917,0,0.101602118
7918,0,0.310322823
7919,0,0.142308031
7920,0,0.046995192
7921,0,0.056312313
7922,0,0.068070151
7923,0,0.139124843
7924,0,0.072816054
7925,0,0.086469376
7926,0,0.059486362
7927,1,0.556795816
7928,1,0.235956015
7929,0,0.191757723
7930,0,0.098896717
7931,0,0.143034614
7932,0,0.307960109
7933,0,0.189063981
7934,0,0.55836866
7935,0,0.047553515
7936,0,0.036656408
7937,0,0.054588332
7938,1,0.131037989
7939,0,0.148163917
7940,0,0.073592452
7941,0,0.160910934
7942,0,0.118066629
7943,1,0.13161028
7944,1,0.274491112
7945,1,0.147541594
7946,0,0.116969181
7947,0,0.265386106
7948,0,0.233413159
7949,0,0.031025656
7950,1,0.436344785
7951,0,0.173146432
7952,0,0.223857036
7953,0,0.155215803
7954,0,0.253390163
7955,0,0.108806073
7956,0,0.143596666
7957,0,0.513405424
7958,0,0.154183769
7959,0,0.051669263
7960,0,0.236502509
7961,0,0.126520474
7962,0,0.10810165
7963,1,0.533392794
7964,0,0.0469495
7965,0,0.335401283
7966,1,0.498983611
7967,0,0.062867247
7968,0,0.21601583
7969,0,0.11917169
7970,1,0.546352472
7971,0,0.037984045
7972,0,0.067998974
7973,0,0.122320426
7974,0,0.23746188
7975,1,0.295779785
7976,0,0.181164743
7977,0,0.14767788
7978,0,0.127980694
7979,0,0.321169772
7980,0,0.102241125
7981,0,0.10571237
7982,0,0.330795407
7983,0,0.112716664
7984,0,0.23483099
7985,0,0.328644896
7986,0,0.109106005
7987,0,0.209008546
7988,0,0.113916127
7989,0,0.168314498
7990,0,0.138072707
7991,0,0.135134663
7992,0,0.236236028
7993,0,0.223891687
7994,0,0.234382286
7995,1,0.077140487
7996,0,0.431074825
7997,0,0.040199887
7998,0,0.172658316
7999,1,0.158523672
8000,0,0.083201925
8001,0,0.10905111
8002,0,0.083348518
8003,0,0.138425479
8004,1,0.232780161
8005,0,0.082917369
8006,0,0.273923849
8007,0,0.153153073
8008,1,0.095377048
8009,0,0.563371176
8010,0,0.169117423
8011,1,0.556168891
8012,0,0.068269324
8013,0,0.054975942
8014,0,0.140296541
8015,0,0.130569123
8016,0,0.107664524
8017,0,0.176605618
8018,0,0.582103353
8019,1,0.152920394
8020,0,0.603222325
8021,0,0.188299986
8022,0,0.117263845
8023,1,0.207937868
8024,0,0.046229698
8025,0,0.040130381
8026,0,0.027187825
8027,0,0.086803278
8028,1,0.193527955
8029,0,0.041801982
8030,0,0.116038875
8031,1,0.058987081
8032,0,0.181673796
8033,0,0.03777316
8034,0,0.037989303
8035,0,0.166064116
8036,0,0.066256761
8037,0,0.048925688
8038,0,0.299589925
8039,0,0.658556141
8040,0,0.154242937
8041,0,0.068116007
8042,1,0.349754673
8043,1,0.184781227
8044,0,0.124640349
8045,1,0.045522607
8046,0,0.187051543
8047,0,0.400199224
8048,0,0.252360243
8049,0,0.041057536
8050,1,0.173641191
8051,0,0.098510258
8052,1,0.519138553
8053,0,0.171653085
8054,0,0.214170893
8055,1,0.659583642
8056,0,0.088902503
8057,1,0.357464192
8058,0,0.355964229
8059,0,0.510141831
8060,0,0.081221764
8061,1,0.29317437
8062,0,0.032580817
8063,1,0.33941511
8064,0,0.272095194
8065,0,0.067837901
8066,1,0.578558976
8067,0,0.426459451
8068,0,0.129433982
8069,0,0.085863447
8070,0,0.402836672
8071,0,0.230703961
8072,1,0.13407509
8073,1,0.551745622
8074,0,0.168201658
8075,0,0.103684928
8076,1,0.466130568
8077,1,0.182096602
8078,0,0.086651748
8079,0,0.177310862
8080,0,0.125253692
8081,0,0.310421013
8082,0,0.09209303
8083,0,0.06369188
8084,0,0.085057969
8085,0,0.080827924
8086,0,0.096142244
8087,0,0.375434936
8088,0,0.146727922
8089,1,0.242622281
8090,0,0.060649626
8091,0,0.161042828
8092,0,0.036349516
8093,0,0.074203618
8094,0,0.238422759
8095,0,0.303796215
8096,1,0.393978304
8097,0,0.12021614
8098,1,0.445146986
8099,1,0.781016685
8100,0,0.073519088
8101,0,0.086165704
8102,1,0.518090847
8103,0,0.335311791
8104,1,0.565517669
8105,0,0.169696614
8106,1,0.468843227
8107,0,0.238095141
8108,0,0.289991326
8109,0,0.127215019
8110,0,0.174839487
8111,0,0.401444771
8112,0,0.213362896
8113,0,0.073742381
8114,0,0.065971723
8115,0,0.413325379
8116,0,0.05787865
8117,1,0.53980986
8118,1,0.178433895
8119,0,0.077714991
8120,1,0.038341268
8121,0,0.087762559
8122,0,0.039075795
8123,1,0.310708568
8124,0,0.108545147
8125,1,0.316426552
8126,0,0.45308282
8127,1,0.149683305
8128,1,0.281822885
8129,0,0.079444663
8130,0,0.027196537
8131,0,0.089634485
8132,0,0.105637419
8133,0,0.119263633
8134,0,0.08589903
8135,0,0.069837542
8136,0,0.209351331
8137,0,0.083949037
8138,1,0.163838639
8139,0,0.213623687
8140,0,0.043035013
8141,0,0.079831577
8142,0,0.06864201
8143,0,0.097089616
8144,0,0.028277197
8145,0,0.059277443
8146,0,0.181059445
8147,0,0.1371176
8148,1,0.473166875
8149,0,0.122870704
8150,0,0.450622107
8151,0,0.071100924
8152,0,0.101046461
8153,0,0.075215075
8154,1,0.12407604
8155,1,0.277703212
8156,0,0.047949194
8157,0,0.859745117
8158,0,0.147757886
8159,0,0.20554272
8160,0,0.037626937
8161,0,0.23656859
8162,0,0.045589809
8163,0,0.102114444
8164,1,0.256741755
8165,0,0.184223415
8166,0,0.169079224
8167,0,0.052752688
8168,0,0.091052876
8169,0,0.063643014
8170,0,0.102496527
8171,1,0.506953255
8172,1,0.413100719
8173,0,0.027509165
8174,0,0.202278456
8175,0,0.054175553
8176,0,0.1103181
8177,0,0.087738406
8178,0,0.485257502
8179,0,0.175749697
8180,0,0.057844852
8181,0,0.099642894
8182,0,0.034835608
8183,0,0.050860913
8184,0,0.306640366
8185,1,0.415688803
8186,0,0.224661654
8187,1,0.231661345
8188,0,0.295457872
8189,0,0.821812646
8190,0,0.039679907
8191,0,0.234110477
8192,0,0.131380069
8193,0,0.172591705
8194,0,0.529202264
8195,0,0.250860373
8196,0,0.580641615
8197,0,0.127518482
8198,0,0.209838381
8199,1,0.266998213
8200,0,0.039461538
8201,1,0.233289886
8202,0,0.214064331
8203,0,0.111528666
8204,0,0.045847036
8205,0,0.232667585
8206,0,0.519491109
8207,0,0.03936123
8208,0,0.339827356
8209,0,0.162012884
8210,0,0.089458238
8211,0,0.029432234
8212,0,0.150494536
8213,1,0.099684729
8214,0,0.064753473
8215,0,0.313614897
8216,1,0.67149168
8217,0,0.16207908
8218,0,0.731799081
8219,0,0.096510616
8220,0,0.09657219
8221,1,0.256379462
8222,1,0.733491184
8223,0,0.064286815
8224,0,0.042050789
8225,0,0.270663833
8226,1,0.60531263
8227,0,0.277161577
8228,0,0.117376019
8229,0,0.30560475
8230,0,0.422263776
8231,0,0.089383576
8232,1,0.422272867
8233,0,0.078346306
8234,0,0.09055876
8235,1,0.462013219
8236,0,0.070865846
8237,0,0.069348755
8238,0,0.084197937
8239,0,0.089900011
8240,0,0.139738574
8241,1,0.266540324
8242,0,0.090968578
8243,1,0.217849478
8244,0,0.034933972
8245,0,0.094971705
8246,0,0.065300338
8247,0,0.018105637
8248,0,0.103514404
8249,0,0.209900474
8250,0,0.084592413
8251,0,0.148108265
8252,0,0.433814614
8253,0,0.147452642
8254,1,0.051140912
8255,0,0.081102509
8256,0,0.348989861
8257,0,0.27377425
8258,0,0.159606589
8259,0,0.249529673
8260,0,0.202921934
8261,0,0.138291364
8262,0,0.048300196
8263,0,0.149418296
8264,0,0.032711445
8265,0,0.091038141
8266,1,0.527756131
8267,0,0.19360212
8268,0,0.128967446
8269,0,0.253668722
8270,1,0.210078867
8271,0,0.128467765
8272,0,0.070171682
8273,0,0.238049027
8274,0,0.08753684
8275,0,0.341491843
8276,0,0.430454379
8277,0,0.045997409
8278,0,0.491607715
8279,0,0.066508532
8280,0,0.18990071
8281,0,0.128388414
8282,0,0.084773176
8283,0,0.092880911
8284,0,0.182269747
8285,0,0.306396471
8286,0,0.021107776
8287,0,0.104092796
8288,0,0.109494256
8289,0,0.185541132
8290,0,0.062917594
8291,0,0.170211179
8292,0,0.080742183
8293,0,0.496205262
8294,0,0.117847518
8295,0,0.248770156
8296,0,0.054437953
8297,0,0.156595062
8298,0,0.247926046
8299,1,0.693762294
8300,1,0.375690752
8301,0,0.247203285
8302,1,0.438056888
8303,0,0.206239724
8304,0,0.080332116
8305,0,0.608060753
8306,1,0.166518275
8307,1,0.158901861
8308,0,0.046772642
8309,0,0.063509806
8310,0,0.094268596
8311,0,0.249206723
8312,1,0.196723326
8313,0,0.320962039
8314,0,0.151153663
8315,0,0.036325606
8316,0,0.109719203
8317,0,0.132599661
8318,0,0.106482484
8319,0,0.323632057
8320,0,0.48874705
8321,0,0.280327619
8322,0,0.2809367
8323,0,0.068847336
8324,0,0.122171835
8325,0,0.225268965
8326,0,0.063439031
8327,0,0.124976972
8328,0,0.06129598
8329,0,0.155687852
8330,0,0.245551817
8331,0,0.273211889
8332,0,0.080169772
8333,0,0.285929097
8334,0,0.043297039
8335,1,0.06926691
8336,0,0.166130692
8337,1,0.374037326
8338,0,0.164234969
8339,0,0.171888312
8340,0,0.112127583
8341,0,0.241655791
8342,0,0.151941209
8343,0,0.168639865
8344,1,0.614107336
8345,1,0.191116755
8346,0,0.149249465
8347,0,0.027641836
8348,1,0.126526683
8349,1,0.182897946
8350,1,0.162875095
8351,0,0.213420299
8352,0,0.049168195
8353,1,0.641721413
8354,1,0.064128245
8355,0,0.351053772
8356,0,0.125508907
8357,0,0.097279237
8358,0,0.039350709
8359,1,0.30594169
8360,1,0.024436422
8361,0,0.092505145
8362,0,0.215157271
8363,0,0.044932834
8364,1,0.698499948
8365,1,0.198596719
8366,0,0.109506435
8367,0,0.065303088
8368,0,0.282981603
8369,1,0.389551912
8370,1,0.133797206
8371,0,0.142785269
8372,1,0.28752205
8373,0,0.397746724
8374,0,0.069418615
8375,1,0.447727546
8376,0,0.217672229
8377,1,0.215560315
8378,0,0.053304886
8379,1,0.200773565
8380,1,0.18610638
8381,0,0.09678585
8382,0,0.311450619
8383,0,0.021585795
8384,0,0.265924709
8385,0,0.036781634
8386,0,0.432762119
8387,0,0.181451436
8388,0,0.259117146
8389,1,0.44803906
8390,0,0.053003387
8391,1,0.219659408
8392,0,0.140483352
8393,1,0.243121822
8394,1,0.688790935
8395,0,0.416365342
8396,0,0.20891704
8397,1,0.423582341
8398,1,0.083484877
8399,1,0.541411213
8400,0,0.064471771
8401,0,0.172512196
8402,1,0.207291092
8403,1,0.319710871
8404,0,0.037311349
8405,0,0.353090427
8406,0,0.162805741
8407,0,0.032075691
8408,0,0.076211849
8409,0,0.264382871
8410,0,0.067988034
8411,0,0.313656429
8412,0,0.247519834
8413,1,0.064230239
8414,0,0.108741343
8415,0,0.123359535
8416,0,0.073058364
8417,0,0.11364436
8418,0,0.100523233
8419,0,0.464486413
8420,0,0.106458619
8421,0,0.027364234
8422,0,0.250926566
8423,1,0.540162517
8424,1,0.204318423
8425,1,0.033411528
8426,0,0.036299942
8427,0,0.070676423
8428,1,0.282720237
8429,0,0.207117798
8430,0,0.065596266
8431,0,0.122198399
8432,0,0.106091943
8433,1,0.149811821
8434,0,0.14211192
8435,1,0.188098496
8436,1,0.174474991
8437,0,0.133494738
8438,0,0.065033894
8439,1,0.362789281
8440,0,0.026095246
8441,0,0.083987961
8442,0,0.082766381
8443,0,0.171830501
8444,0,0.056881089
8445,0,0.463080057
8446,0,0.094580213
8447,0,0.149327537
8448,0,0.082066212
8449,1,0.163312173
8450,0,0.084493807
8451,0,0.292871357
8452,0,0.04202083
8453,1,0.12757883
8454,1,0.337866668
8455,0,0.0729116
8456,0,0.212952195
8457,0,0.170143429
8458,0,0.093656067
8459,0,0.467467193
8460,0,0.017635915
8461,1,0.106052695
8462,0,0.306401309
8463,0,0.266269533
8464,1,0.302749942
8465,0,0.077021093
8466,1,0.34327
8467,0,0.16863635
8468,0,0.231493581
8469,0,0.140617383
8470,0,0.444748177
8471,0,0.023290994
8472,1,0.26789593
8473,0,0.031661385
8474,0,0.053708704
8475,0,0.085206314
8476,1,0.679742213
8477,0,0.266353738
8478,1,0.197031608
8479,0,0.306953933
8480,0,0.283302734
8481,0,0.046692673
8482,0,0.187586239
8483,0,0.173088219
8484,0,0.165949396
8485,1,0.653048709
8486,0,0.019353677
8487,1,0.224106628
8488,0,0.110895624
8489,1,0.892241568
8490,0,0.105623365
8491,1,0.322391095
8492,0,0.237521556
8493,0,0.036576231
8494,1,0.529157598
8495,0,0.314481015
8496,1,0.184025685
8497,0,0.07647316
8498,0,0.048575744
8499,0,0.285942641
8500,0,0.129585739
8501,0,0.189661581
8502,0,0.072530465
8503,0,0.048574307
8504,0,0.171755443
8505,1,0.25568162
8506,0,0.109334841
8507,0,0.086947898
8508,0,0.211795497
8509,0,0.023985617
8510,0,0.298051709
8511,1,0.328385163
8512,0,0.176804623
8513,0,0.084621478
8514,0,0.11739515
8515,0,0.107621005
8516,0,0.184167193
8517,0,0.181447316
8518,0,0.018671185
8519,1,0.383234748
8520,0,0.026380652
8521,0,0.136570183
8522,0,0.199019487
8523,0,0.033683891
8524,1,0.497212185
8525,0,0.059720421
8526,0,0.062859157
8527,0,0.038057383
8528,0,0.059199404
8529,0,0.120937278
8530,0,0.216195719
8531,0,0.211794797
8532,1,0.074344556
8533,1,0.188540312
8534,0,0.035175092
8535,0,0.049856048
8536,1,0.113695006
8537,0,0.362660027
8538,0,0.125057907
8539,0,0.198396424
8540,0,0.111823286
8541,0,0.368309652
8542,0,0.126432949
8543,0,0.225867962
8544,1,0.081207824
8545,0,0.173626994
8546,0,0.285566631
8547,0,0.297736805
8548,0,0.478344685
8549,0,0.253906212
8550,0,0.0426756
8551,1,0.632828871
8552,0,0.097004069
8553,0,0.049598408
8554,0,0.552145317
8555,1,0.036702726
8556,0,0.073156546
8557,0,0.221886762
8558,0,0.074587733
8559,0,0.317833325
8560,0,0.235214946
8561,0,0.078055417
8562,0,0.056760089
8563,1,0.585427508
8564,1,0.312799104
8565,0,0.333077114
8566,1,0.312391523
8567,1,0.237021582
8568,0,0.028794218
8569,0,0.353317285
8570,0,0.042068031
8571,0,0.057797405
8572,0,0.348662304
8573,0,0.404180597
8574,0,0.053646793
8575,0,0.286505192
8576,0,0.226542918
8577,0,0.236124379
8578,1,0.553905427
8579,0,0.324988293
8580,0,0.059055863
8581,0,0.210302605
8582,0,0.293533789
8583,0,0.053601047
8584,0,0.133465522
8585,0,0.012290677
8586,1,0.306715154
8587,0,0.571835717
8588,0,0.178401569
8589,0,0.164120418
8590,0,0.059586816
8591,1,0.100250757
8592,0,0.093135491
8593,0,0.214529897
8594,0,0.130837342
8595,0,0.114604807
8596,1,0.213848214
8597,0,0.146643693
8598,1,0.455156249
8599,0,0.172928659
8600,0,0.042684678
8601,1,0.239960218
8602,0,0.450481282
8603,0,0.236697911
8604,1,0.681931439
8605,0,0.200375968
8606,0,0.168372481
8607,0,0.060036268
8608,0,0.332475247
8609,0,0.315439621
8610,0,0.060334013
8611,0,0.0451642
8612,0,0.140114115
8613,0,0.147425852
8614,0,0.271199386
8615,0,0.243954763
8616,0,0.097028849
8617,0,0.053222819
8618,0,0.12540165
8619,0,0.134084474
8620,0,0.066762825
8621,0,0.083877048
8622,0,0.099797471
8623,0,0.2631403
8624,0,0.49207037
8625,0,0.281151451
8626,1,0.106592328
8627,1,0.162569184
8628,0,0.265195231
8629,0,0.075556375
8630,0,0.070115449
8631,0,0.555775174
8632,0,0.085184187
8633,0,0.063137546
8634,0,0.170463131
8635,0,0.055761422
8636,1,0.216036713
8637,1,0.137818821
8638,0,0.042832225
8639,0,0.068769323
8640,0,0.025547623
8641,0,0.191696407
8642,1,0.374003227
8643,0,0.568081967
8644,0,0.086397282
8645,0,0.111141394
8646,0,0.09413718
8647,0,0.050835453
8648,0,0.083058171
8649,1,0.360969728
8650,0,0.119294484
8651,0,0.069999407
8652,0,0.081988149
8653,0,0.366614333
8654,0,0.175225086
8655,0,0.391257885
8656,0,0.027814333
8657,0,0.049630171
8658,1,0.185368584
8659,0,0.493231853
8660,0,0.029931084
8661,0,0.041236842
8662,0,0.192814775
8663,1,0.600416083
8664,0,0.067266491
8665,0,0.15954139
8666,0,0.224499165
8667,0,0.117582276
8668,0,0.197024923
8669,0,0.083031123
8670,0,0.159057819
8671,0,0.221239708
8672,1,0.391350967
8673,0,0.137755455
8674,1,0.513910337
8675,1,0.389718933
8676,0,0.419422313
8677,0,0.246129495
8678,0,0.465746829
8679,0,0.168161354
8680,1,0.11373876
8681,1,0.234117942
8682,0,0.103537157
8683,0,0.155299059
8684,1,0.182729951
8685,0,0.168835743
8686,0,0.064736922
8687,0,0.492709452
8688,0,0.486560252
8689,1,0.16188885
8690,0,0.404394536
8691,0,0.158134215
8692,0,0.086851665
8693,0,0.046204246
8694,1,0.39135269
8695,0,0.601845356
8696,0,0.07472734
8697,0,0.067481625
8698,0,0.250291926
8699,0,0.196651338
8700,0,0.234243384
8701,0,0.124156895
8702,0,0.053096884
8703,0,0.073410195
8704,0,0.188016887
8705,0,0.32354959
8706,0,0.099023683
8707,1,0.457692064
8708,1,0.262638144
8709,0,0.606415651
8710,0,0.201714126
8711,0,0.220760639
8712,0,0.749593214
8713,0,0.123944347
8714,0,0.13917807
8715,0,0.326567606
8716,0,0.199076402
8717,0,0.053242052
8718,0,0.2420454
8719,1,0.170410936
8720,0,0.159421898
8721,0,0.104479366
8722,0,0.023934159
8723,0,0.160603376
8724,1,0.14517475
8725,0,0.121950649
8726,0,0.068131177
8727,1,0.404412802
8728,0,0.131865757
8729,0,0.107796487
8730,0,0.241314776
8731,0,0.026759711
8732,0,0.089298364
8733,0,0.041944771
8734,1,0.225238427
8735,1,0.599250422
8736,0,0.038995396
8737,0,0.203142668
8738,0,0.061092583
8739,0,0.102071856
8740,0,0.295098955
8741,0,0.064086666
8742,0,0.028542491
8743,0,0.12860024
8744,0,0.030107357
8745,1,0.635685744
8746,0,0.143616284
8747,0,0.05051982
8748,0,0.059612027
8749,1,0.57023478
8750,0,0.237824892
8751,0,0.062650489
8752,0,0.128832203
8753,0,0.125206045
8754,0,0.048485906
8755,0,0.107674699
8756,1,0.427735421
8757,1,0.214796005
8758,0,0.299004712
8759,0,0.038444836
8760,0,0.284963596
8761,0,0.087806033
8762,1,0.472028145
8763,1,0.644416964
8764,1,0.292250214
8765,0,0.264159252
8766,0,0.149251595
8767,0,0.25774263
8768,0,0.073991279
8769,1,0.730355967
8770,0,0.0922715
8771,0,0.192504213
8772,0,0.217296468
8773,0,0.026280089
8774,0,0.100502969
8775,0,0.227021543
8776,0,0.109784382
8777,0,0.192887669
8778,0,0.081544284
8779,0,0.267703974
8780,0,0.09446164
8781,1,0.315526975
8782,0,0.31152889
8783,0,0.039537008
8784,1,0.099036021
8785,1,0.507057435
8786,0,0.062204004
8787,0,0.150929942
8788,0,0.521780251
8789,0,0.413134782
8790,0,0.083130304
8791,0,0.133258895
8792,0,0.030251709
8793,0,0.044138233
8794,0,0.555051606
8795,1,0.070785279
8796,1,0.129223703
8797,0,0.035624843
8798,0,0.197337285
8799,0,0.053282265
8800,0,0.118966896
8801,0,0.066161034
8802,1,0.298717929
8803,0,0.227880033
8804,0,0.088489071
8805,0,0.060224268
8806,0,0.045411543
8807,0,0.134503622
8808,1,0.398201218
8809,1,0.099057251
8810,0,0.219772543
8811,0,0.033148381
8812,0,0.099984404
8813,0,0.03160808
8814,0,0.232624837
8815,0,0.181060248
8816,1,0.19811342
8817,0,0.041157549
8818,0,0.234704326
8819,0,0.078135375
8820,0,0.127069307
8821,0,0.29528208
8822,0,0.348690872
8823,0,0.277191045
8824,0,0.260844139
8825,0,0.066735145
8826,1,0.365914402
8827,0,0.086822872
8828,0,0.159028103
8829,0,0.194860776
8830,0,0.24112794
8831,1,0.494711381
8832,0,0.355349028
8833,0,0.038897323
8834,0,0.164693205
8835,0,0.156943134
8836,0,0.037716321
8837,0,0.06071006
8838,1,0.097870804
8839,1,0.062108001
8840,0,0.168930984
8841,0,0.034348998
8842,0,0.192325557
8843,0,0.138895694
8844,0,0.102785012
8845,0,0.105281175
8846,0,0.244157125
8847,0,0.464488846
8848,0,0.212546734
8849,0,0.18840151
8850,0,0.270832816
8851,1,0.164408397
8852,0,0.378663158
8853,0,0.181455309
8854,1,0.105873964
8855,0,0.085625426
8856,0,0.238664194
8857,0,0.033427384
8858,0,0.118843759
8859,0,0.046969013
8860,0,0.13098778
8861,0,0.074361249
8862,0,0.362855627
8863,1,0.690053115
8864,1,0.064526935
8865,0,0.108149669
8866,0,0.3941746
8867,0,0.128213102
8868,0,0.135254816
8869,0,0.216699657
8870,0,0.33376772
8871,1,0.095719097
8872,0,0.159313045
8873,0,0.029518306
8874,0,0.167570572
8875,0,0.39763954
8876,0,0.266208064
8877,1,0.140553289
8878,0,0.12365797
8879,1,0.483577045
8880,0,0.06711027
8881,1,0.122957529
8882,0,0.040149254
8883,0,0.21969696
8884,0,0.046771239
8885,1,0.422137629
8886,0,0.111315468
8887,0,0.053569503
8888,1,0.152001441
8889,0,0.07326745
8890,0,0.303846926
8891,1,0.365638421
8892,0,0.063463105
8893,0,0.058967368
8894,0,0.130769756
8895,0,0.148611987
8896,0,0.305268212
8897,0,0.038996576
8898,1,0.384072411
8899,0,0.194891333
8900,0,0.10768847
8901,0,0.516858583
8902,0,0.189957264
8903,0,0.060687926
8904,0,0.063710053
8905,1,0.086431233
8906,0,0.052583912
8907,0,0.060631004
8908,0,0.146695335
8909,0,0.132081892
8910,0,0.112648364
8911,1,0.642758858
8912,0,0.085311737
8913,0,0.043829614
8914,0,0.094111287
8915,0,0.329825131
8916,1,0.07349224
8917,0,0.339438979
8918,0,0.228253897
8919,1,0.450433776
8920,0,0.128650164
8921,0,0.198989194
8922,0,0.0913012
8923,0,0.274239058
8924,1,0.68549766
8925,0,0.098300782
8926,0,0.095245071
8927,0,0.02437548
8928,0,0.096164247
8929,0,0.129518936
8930,0,0.260724276
8931,0,0.55937056
8932,1,0.250193951
8933,1,0.132359404
8934,0,0.031126888
8935,0,0.101350882
8936,1,0.130814684
8937,1,0.433950426
